recruitment_fact_id,candidate_id,job_role_id,application_date,recruitment_source,stage,interview_score,offer_status,hired_flag,time_to_hire_days,score_band,fast_hire_flag,time_to_hire_category,high_quality_candidate,offer_accepted,hiring_efficiency_score,source_rank,candidate_status,hiring_delay_flag
2064,CAND002064,75,2023-05-14,REFERRAL,HIRED,4.0,OFFERED,1,38,Excellent,0,Slow,1,1,100.0,2.0,Hired,1
2065,CAND002065,67,2024-09-17,LINKEDIN,APPLIED,1.12,HOLD,0,50,Poor,0,Slow,0,0,66.8,1.0,On Hold,1
2066,CAND002066,48,2025-11-16,COMPANY WEBSITE,INTERVIEW,4.4,REJECTED,0,38,Excellent,0,Slow,1,0,100.0,3.0,Rejected,1
2067,CAND002067,34,2025-06-03,REFERRAL,APPLIED,1.1,REJECTED,0,52,Poor,0,Slow,0,0,64.5,2.0,Rejected,1
2068,CAND002068,81,2025-02-09,LINKEDIN,APPLIED,1.64,HOLD,0,53,Poor,0,Slow,0,0,71.6,1.0,On Hold,1
2069,CAND002069,62,2023-05-18,COMPANY WEBSITE,INTERVIEW,3.04,REJECTED,0,52,Good,0,Slow,0,0,93.6,3.0,Rejected,1
2070,CAND002070,97,2025-09-22,NAUKRI,HIRED,3.26,OFFERED,1,32,Good,0,Slow,0,1,100.0,6.0,Hired,1
2071,CAND002071,66,2025-09-21,LINKEDIN,INTERVIEW,4.72,REJECTED,0,24,Excellent,0,Normal,1,0,100.0,1.0,Rejected,0
2072,CAND002072,82,2025-06-06,AGENCY,INTERVIEW,2.29,REJECTED,0,24,Average,0,Normal,0,0,100.0,4.0,Rejected,0
2073,CAND002073,39,2025-02-15,REFERRAL,INTERVIEW,4.5,HOLD,0,30,Excellent,0,Normal,1,0,100.0,2.0,On Hold,0
2074,CAND002074,73,2025-11-29,AGENCY,INTERVIEW,3.34,HOLD,0,23,Good,0,Normal,0,0,100.0,4.0,On Hold,0
2075,CAND002075,24,2023-09-15,REFERRAL,APPLIED,1.22,HOLD,0,39,Poor,0,Slow,0,0,79.3,2.0,On Hold,1
2076,CAND002076,53,2025-03-24,CAMPUS,INTERVIEW,3.54,HOLD,0,57,Good,0,Slow,0,0,96.1,5.0,On Hold,1
2077,CAND002077,35,2023-07-16,LINKEDIN,INTERVIEW,4.49,REJECTED,0,42,Excellent,0,Slow,1,0,100.0,1.0,Rejected,1
2078,CAND002078,21,2024-06-13,COMPANY WEBSITE,INTERVIEW,4.92,HOLD,0,14,Excellent,1,Fast,1,0,100.0,3.0,On Hold,0
2079,CAND002079,60,2024-02-22,COMPANY WEBSITE,INTERVIEW,2.19,REJECTED,0,27,Average,0,Normal,0,0,100.0,3.0,Rejected,0
2080,CAND002080,96,2023-04-10,AGENCY,HIRED,4.58,OFFERED,1,56,Excellent,0,Slow,1,1,100.0,4.0,Hired,1
2081,CAND002081,72,2023-08-07,NAUKRI,INTERVIEW,4.35,HOLD,0,58,Excellent,0,Slow,1,0,100.0,6.0,On Hold,1
2082,CAND002082,21,2023-07-09,LINKEDIN,INTERVIEW,2.34,HOLD,0,24,Average,0,Normal,0,0,100.0,1.0,On Hold,0
2083,CAND002083,62,2025-09-23,REFERRAL,HIRED,1.83,OFFERED,1,40,Poor,0,Slow,0,1,87.45,2.0,Hired,1
2084,CAND002084,10,2023-09-21,LINKEDIN,INTERVIEW,4.34,REJECTED,0,34,Excellent,0,Slow,1,0,100.0,1.0,Rejected,1
2085,CAND002085,98,2025-12-26,LINKEDIN,INTERVIEW,3.35,REJECTED,0,18,Good,0,Normal,0,0,100.0,1.0,Rejected,0
2086,CAND002086,21,2023-03-10,LINKEDIN,INTERVIEW,4.83,REJECTED,0,14,Excellent,1,Fast,1,0,100.0,1.0,Rejected,0
2087,CAND002087,70,2023-04-21,AGENCY,APPLIED,1.86,HOLD,0,34,Poor,0,Slow,0,0,93.9,4.0,On Hold,1
2088,CAND002088,47,2025-09-04,AGENCY,INTERVIEW,3.33,REJECTED,0,56,Good,0,Slow,0,0,93.95,4.0,Rejected,1
2089,CAND002089,14,2025-03-24,CAMPUS,INTERVIEW,3.46,REJECTED,0,22,Good,0,Normal,0,0,100.0,5.0,Rejected,0
2090,CAND002090,89,2025-09-24,NAUKRI,APPLIED,1.3,HOLD,0,54,Poor,0,Slow,0,0,65.5,6.0,On Hold,1
2091,CAND002091,59,2024-08-11,COMPANY WEBSITE,HIRED,2.57,OFFERED,1,7,Average,1,Fast,0,1,100.0,3.0,Hired,0
2092,CAND002092,85,2024-09-18,CAMPUS,INTERVIEW,2.75,HOLD,0,9,Average,1,Fast,0,0,100.0,5.0,On Hold,0
2093,CAND002093,87,2024-11-22,LINKEDIN,INTERVIEW,4.62,REJECTED,0,12,Excellent,1,Fast,1,0,100.0,1.0,Rejected,0
2094,CAND002094,77,2024-05-30,AGENCY,HIRED,1.65,OFFERED,1,51,Poor,0,Slow,0,1,73.75,4.0,Hired,1
2095,CAND002095,40,2025-09-19,CAMPUS,INTERVIEW,3.63,HOLD,0,59,Good,0,Slow,0,0,95.44999999999999,5.0,On Hold,1
2096,CAND002096,87,2024-05-07,LINKEDIN,INTERVIEW,4.58,REJECTED,0,57,Excellent,0,Slow,1,0,100.0,1.0,Rejected,1
2097,CAND002097,7,2025-08-11,REFERRAL,INTERVIEW,4.93,REJECTED,0,15,Excellent,1,Fast,1,0,100.0,2.0,Rejected,0
2098,CAND002098,50,2023-05-02,NAUKRI,INTERVIEW,3.2,HOLD,0,44,Good,0,Slow,0,0,100.0,6.0,On Hold,1
2099,CAND002099,70,2023-03-08,LINKEDIN,INTERVIEW,2.86,REJECTED,0,55,Average,0,Slow,0,0,87.9,1.0,Rejected,1
2100,CAND002100,62,2025-06-26,CAMPUS,APPLIED,1.7,REJECTED,0,59,Poor,0,Slow,0,0,66.5,5.0,Rejected,1
2101,CAND002101,11,2025-04-07,COMPANY WEBSITE,INTERVIEW,3.48,REJECTED,0,23,Good,0,Normal,0,0,100.0,3.0,Rejected,0
2102,CAND002102,36,2023-03-15,COMPANY WEBSITE,HIRED,3.7,OFFERED,1,47,Good,0,Slow,0,1,100.0,3.0,Hired,1
2103,CAND002103,56,2024-06-01,LINKEDIN,INTERVIEW,3.47,REJECTED,0,57,Good,0,Slow,0,0,95.05000000000001,1.0,Rejected,1
2104,CAND002104,57,2023-03-06,LINKEDIN,HIRED,2.5,OFFERED,1,36,Average,0,Slow,0,1,100.0,1.0,Hired,1
2105,CAND002105,48,2023-10-05,AGENCY,HIRED,3.24,OFFERED,1,29,Good,0,Normal,0,1,100.0,4.0,Hired,0
2106,CAND002106,12,2024-08-08,REFERRAL,INTERVIEW,3.96,REJECTED,0,35,Good,0,Slow,0,0,100.0,2.0,Rejected,1
2107,CAND002107,10,2025-07-02,NAUKRI,APPLIED,1.48,REJECTED,0,28,Poor,0,Normal,0,0,94.2,6.0,Rejected,0
2108,CAND002108,21,2023-04-05,COMPANY WEBSITE,INTERVIEW,2.32,REJECTED,0,20,Average,0,Normal,0,0,100.0,3.0,Rejected,0
2109,CAND002109,73,2024-08-09,REFERRAL,INTERVIEW,4.96,HOLD,0,42,Excellent,0,Slow,1,0,100.0,2.0,On Hold,1
2110,CAND002110,39,2023-09-17,NAUKRI,INTERVIEW,2.17,HOLD,0,52,Average,0,Slow,0,0,80.55,6.0,On Hold,1
2111,CAND002111,74,2024-09-25,CAMPUS,INTERVIEW,4.56,REJECTED,0,48,Excellent,0,Slow,1,0,100.0,5.0,Rejected,1
2112,CAND002112,15,2023-09-30,REFERRAL,INTERVIEW,2.72,HOLD,0,18,Average,0,Normal,0,0,100.0,2.0,On Hold,0
2113,CAND002113,91,2025-03-26,AGENCY,INTERVIEW,2.16,HOLD,0,44,Average,0,Slow,0,0,88.4,4.0,On Hold,1
2114,CAND002114,98,2023-07-11,LINKEDIN,HIRED,3.68,OFFERED,1,14,Good,1,Fast,0,1,100.0,1.0,Hired,0
2115,CAND002115,7,2025-03-24,AGENCY,HIRED,3.74,OFFERED,1,21,Good,0,Normal,0,1,100.0,4.0,Hired,0
2116,CAND002116,61,2023-03-15,CAMPUS,INTERVIEW,4.88,REJECTED,0,31,Excellent,0,Slow,1,0,100.0,5.0,Rejected,1
2117,CAND002117,21,2023-10-05,COMPANY WEBSITE,HIRED,3.31,OFFERED,1,29,Good,0,Normal,0,1,100.0,3.0,Hired,0
2118,CAND002118,53,2023-04-07,COMPANY WEBSITE,HIRED,4.53,OFFERED,1,50,Excellent,0,Slow,1,1,100.0,3.0,Hired,1
2119,CAND002119,92,2023-01-01,NAUKRI,APPLIED,1.8,REJECTED,0,19,Poor,0,Normal,0,0,100.0,6.0,Rejected,0
2120,CAND002120,87,2023-06-10,REFERRAL,INTERVIEW,4.25,REJECTED,0,38,Excellent,0,Slow,1,0,100.0,2.0,Rejected,1
2121,CAND002121,41,2025-08-26,NAUKRI,INTERVIEW,4.63,REJECTED,0,25,Excellent,0,Normal,1,0,100.0,6.0,Rejected,0
2122,CAND002122,98,2024-06-26,COMPANY WEBSITE,INTERVIEW,4.24,HOLD,0,38,Excellent,0,Slow,1,0,100.0,3.0,On Hold,1
2123,CAND002123,8,2024-12-30,AGENCY,HIRED,2.35,OFFERED,1,26,Average,0,Normal,0,1,100.0,4.0,Hired,0
2124,CAND002124,15,2023-08-14,LINKEDIN,INTERVIEW,2.68,HOLD,0,46,Average,0,Slow,0,0,94.2,1.0,On Hold,1
2125,CAND002125,5,2024-03-27,LINKEDIN,HIRED,4.0,OFFERED,1,58,Excellent,0,Slow,1,1,100.0,1.0,Hired,1
2126,CAND002126,21,2024-05-09,NAUKRI,APPLIED,1.37,REJECTED,0,21,Poor,0,Normal,0,0,99.55,6.0,Rejected,0
2127,CAND002127,56,2024-07-14,COMPANY WEBSITE,INTERVIEW,4.3,HOLD,0,42,Excellent,0,Slow,1,0,100.0,3.0,On Hold,1
2128,CAND002128,72,2025-12-24,NAUKRI,HIRED,4.76,OFFERED,1,31,Excellent,0,Slow,1,1,100.0,6.0,Hired,1
2129,CAND002129,71,2023-01-12,LINKEDIN,INTERVIEW,3.14,REJECTED,0,40,Good,0,Slow,0,0,100.0,1.0,Rejected,1
2130,CAND002130,35,2024-07-30,REFERRAL,INTERVIEW,3.16,REJECTED,0,21,Good,0,Normal,0,0,100.0,2.0,Rejected,0
2131,CAND002131,42,2024-02-07,REFERRAL,INTERVIEW,4.92,REJECTED,0,18,Excellent,0,Normal,1,0,100.0,2.0,Rejected,0
2132,CAND002132,36,2023-03-04,COMPANY WEBSITE,APPLIED,1.71,HOLD,0,54,Poor,0,Slow,0,0,71.65,3.0,On Hold,1
2133,CAND002133,97,2023-02-18,NAUKRI,INTERVIEW,3.19,HOLD,0,35,Good,0,Slow,0,0,100.0,6.0,On Hold,1
2134,CAND002134,24,2023-08-09,REFERRAL,INTERVIEW,4.33,REJECTED,0,43,Excellent,0,Slow,1,0,100.0,2.0,Rejected,1
2135,CAND002135,11,2023-03-29,NAUKRI,INTERVIEW,4.55,REJECTED,0,16,Excellent,0,Normal,1,0,100.0,6.0,Rejected,0
2136,CAND002136,47,2025-06-29,COMPANY WEBSITE,INTERVIEW,2.22,HOLD,0,43,Average,0,Slow,0,0,90.30000000000001,3.0,On Hold,1
2137,CAND002137,4,2025-02-19,LINKEDIN,HIRED,1.48,OFFERED,1,32,Poor,0,Slow,0,1,90.2,1.0,Hired,1
2138,CAND002138,12,2024-03-15,NAUKRI,INTERVIEW,4.51,REJECTED,0,21,Excellent,0,Normal,1,0,100.0,6.0,Rejected,0
2139,CAND002139,61,2024-08-30,REFERRAL,INTERVIEW,2.43,HOLD,0,39,Average,0,Slow,0,0,97.45,2.0,On Hold,1
2140,CAND002140,3,2025-07-15,AGENCY,INTERVIEW,2.18,HOLD,0,12,Average,1,Fast,0,0,100.0,4.0,On Hold,0
2141,CAND002141,83,2023-03-28,LINKEDIN,INTERVIEW,3.72,REJECTED,0,35,Good,0,Slow,0,0,100.0,1.0,Rejected,1
2142,CAND002142,41,2025-08-18,LINKEDIN,HIRED,2.5,OFFERED,1,14,Average,1,Fast,0,1,100.0,1.0,Hired,0
2143,CAND002143,22,2024-02-06,NAUKRI,INTERVIEW,2.83,HOLD,0,9,Average,1,Fast,0,0,100.0,6.0,On Hold,0
2144,CAND002144,66,2025-01-08,NAUKRI,INTERVIEW,3.33,REJECTED,0,8,Good,1,Fast,0,0,100.0,6.0,Rejected,0
2145,CAND002145,84,2025-03-12,NAUKRI,HIRED,3.48,OFFERED,1,26,Good,0,Normal,0,1,100.0,6.0,Hired,0
2146,CAND002146,84,2023-06-02,CAMPUS,HIRED,4.06,OFFERED,1,50,Excellent,0,Slow,1,1,100.0,5.0,Hired,1
2147,CAND002147,76,2023-11-21,NAUKRI,INTERVIEW,4.75,HOLD,0,36,Excellent,0,Slow,1,0,100.0,6.0,On Hold,1
2148,CAND002148,38,2025-06-12,REFERRAL,INTERVIEW,2.29,REJECTED,0,36,Average,0,Slow,0,0,98.35,2.0,Rejected,1
2149,CAND002149,53,2024-12-03,REFERRAL,INTERVIEW,4.13,REJECTED,0,22,Excellent,0,Normal,1,0,100.0,2.0,Rejected,0
2150,CAND002150,55,2024-11-25,COMPANY WEBSITE,HIRED,1.22,OFFERED,1,53,Poor,0,Slow,0,1,65.3,3.0,Hired,1
2151,CAND002151,5,2024-09-03,CAMPUS,INTERVIEW,4.31,REJECTED,0,36,Excellent,0,Slow,1,0,100.0,5.0,Rejected,1
2152,CAND002152,55,2023-12-27,COMPANY WEBSITE,INTERVIEW,3.61,HOLD,0,16,Good,0,Normal,0,0,100.0,3.0,On Hold,0
2153,CAND002153,77,2023-03-26,CAMPUS,INTERVIEW,3.15,HOLD,0,51,Good,0,Slow,0,0,96.25,5.0,On Hold,1
2154,CAND002154,45,2025-10-10,AGENCY,APPLIED,1.87,HOLD,0,36,Poor,0,Slow,0,0,92.05,4.0,On Hold,1
2155,CAND002155,93,2025-09-10,COMPANY WEBSITE,INTERVIEW,2.95,REJECTED,0,15,Average,1,Fast,0,0,100.0,3.0,Rejected,0
2156,CAND002156,61,2025-09-06,NAUKRI,INTERVIEW,3.54,REJECTED,0,43,Good,0,Slow,0,0,100.0,6.0,Rejected,1
2157,CAND002157,27,2025-05-11,REFERRAL,INTERVIEW,2.53,REJECTED,0,29,Average,0,Normal,0,0,100.0,2.0,Rejected,0
2158,CAND002158,67,2024-10-29,AGENCY,INTERVIEW,4.6,REJECTED,0,11,Excellent,1,Fast,1,0,100.0,4.0,Rejected,0
2159,CAND002159,38,2024-10-15,LINKEDIN,HIRED,4.25,OFFERED,1,14,Excellent,1,Fast,1,1,100.0,1.0,Hired,0
2160,CAND002160,29,2023-02-10,REFERRAL,APPLIED,1.39,REJECTED,0,25,Poor,0,Normal,0,0,95.85,2.0,Rejected,0
2161,CAND002161,37,2023-05-17,COMPANY WEBSITE,INTERVIEW,4.63,REJECTED,0,57,Excellent,0,Slow,1,0,100.0,3.0,Rejected,1
2162,CAND002162,14,2024-09-23,REFERRAL,INTERVIEW,3.87,HOLD,0,14,Good,1,Fast,0,0,100.0,2.0,On Hold,0
2163,CAND002163,63,2025-10-14,NAUKRI,INTERVIEW,2.1,REJECTED,0,44,Average,0,Slow,0,0,87.5,6.0,Rejected,1
2164,CAND002164,60,2023-02-02,REFERRAL,INTERVIEW,2.88,REJECTED,0,42,Average,0,Slow,0,0,100.0,2.0,Rejected,1
2165,CAND002165,51,2024-10-18,LINKEDIN,INTERVIEW,4.74,REJECTED,0,28,Excellent,0,Normal,1,0,100.0,1.0,Rejected,0
2166,CAND002166,43,2024-08-20,LINKEDIN,HIRED,4.64,OFFERED,1,35,Excellent,0,Slow,1,1,100.0,1.0,Hired,1
2167,CAND002167,21,2025-09-25,LINKEDIN,INTERVIEW,3.94,REJECTED,0,32,Good,0,Slow,0,0,100.0,1.0,Rejected,1
2168,CAND002168,99,2025-12-28,LINKEDIN,INTERVIEW,3.95,HOLD,0,14,Good,1,Fast,0,0,100.0,1.0,On Hold,0
2169,CAND002169,13,2023-03-25,COMPANY WEBSITE,INTERVIEW,3.88,HOLD,0,36,Good,0,Slow,0,0,100.0,3.0,On Hold,1
2170,CAND002170,93,2024-02-09,LINKEDIN,INTERVIEW,2.62,REJECTED,0,8,Average,1,Fast,0,0,100.0,1.0,Rejected,0
2171,CAND002171,61,2024-06-09,LINKEDIN,INTERVIEW,2.64,HOLD,0,30,Average,0,Normal,0,0,100.0,1.0,On Hold,0
2172,CAND002172,64,2024-05-06,LINKEDIN,INTERVIEW,2.14,REJECTED,0,39,Average,0,Slow,0,0,93.1,1.0,Rejected,1
2173,CAND002173,18,2024-11-21,LINKEDIN,HIRED,3.02,OFFERED,1,53,Good,0,Slow,0,1,92.3,1.0,Hired,1
2174,CAND002174,67,2023-06-16,CAMPUS,HIRED,2.78,OFFERED,1,26,Average,0,Normal,0,1,100.0,5.0,Hired,0
2175,CAND002175,49,2023-01-29,NAUKRI,APPLIED,1.87,REJECTED,0,40,Poor,0,Slow,0,0,88.05,6.0,Rejected,1
2176,CAND002176,57,2025-05-18,COMPANY WEBSITE,INTERVIEW,3.64,HOLD,0,41,Good,0,Slow,0,0,100.0,3.0,On Hold,1
2177,CAND002177,72,2023-06-12,CAMPUS,INTERVIEW,3.09,HOLD,0,10,Good,1,Fast,0,0,100.0,5.0,On Hold,0
2178,CAND002178,22,2023-04-20,COMPANY WEBSITE,HIRED,3.37,OFFERED,1,34,Good,0,Slow,0,1,100.0,3.0,Hired,1
2179,CAND002179,9,2023-02-03,COMPANY WEBSITE,HIRED,2.0,OFFERED,1,51,Average,0,Slow,0,1,79.0,3.0,Hired,1
2180,CAND002180,58,2023-08-08,REFERRAL,HIRED,2.95,OFFERED,1,17,Average,0,Normal,0,1,100.0,2.0,Hired,0
2181,CAND002181,33,2023-03-15,AGENCY,HIRED,4.17,OFFERED,1,49,Excellent,0,Slow,1,1,100.0,4.0,Hired,1
2182,CAND002182,91,2024-07-24,COMPANY WEBSITE,INTERVIEW,2.63,HOLD,0,53,Average,0,Slow,0,0,86.44999999999999,3.0,On Hold,1
2183,CAND002183,79,2024-02-19,CAMPUS,INTERVIEW,4.66,HOLD,0,57,Excellent,0,Slow,1,0,100.0,5.0,On Hold,1
2184,CAND002184,15,2025-06-14,NAUKRI,INTERVIEW,3.24,HOLD,0,47,Good,0,Slow,0,0,100.0,6.0,On Hold,1
2185,CAND002185,57,2025-11-20,REFERRAL,INTERVIEW,4.25,HOLD,0,56,Excellent,0,Slow,1,0,100.0,2.0,On Hold,1
2186,CAND002186,66,2023-12-10,REFERRAL,INTERVIEW,3.24,HOLD,0,29,Good,0,Normal,0,0,100.0,2.0,On Hold,0
2187,CAND002187,66,2025-08-19,CAMPUS,APPLIED,1.33,REJECTED,0,33,Poor,0,Slow,0,0,86.95,5.0,Rejected,1
2188,CAND002188,33,2025-05-27,NAUKRI,APPLIED,1.37,HOLD,0,52,Poor,0,Slow,0,0,68.55,6.0,On Hold,1
2189,CAND002189,1,2023-08-05,LINKEDIN,INTERVIEW,4.21,HOLD,0,11,Excellent,1,Fast,1,0,100.0,1.0,On Hold,0
2190,CAND002190,53,2023-11-04,AGENCY,INTERVIEW,3.67,REJECTED,0,40,Good,0,Slow,0,0,100.0,4.0,Rejected,1
2191,CAND002191,36,2023-06-14,CAMPUS,INTERVIEW,3.45,REJECTED,0,58,Good,0,Slow,0,0,93.75,5.0,Rejected,1
2192,CAND002192,52,2023-05-09,LINKEDIN,INTERVIEW,2.44,HOLD,0,13,Average,1,Fast,0,0,100.0,1.0,On Hold,0
2193,CAND002193,29,2023-01-22,AGENCY,INTERVIEW,2.87,REJECTED,0,56,Average,0,Slow,0,0,87.05000000000001,4.0,Rejected,1
2194,CAND002194,69,2024-10-24,CAMPUS,APPLIED,1.48,HOLD,0,27,Poor,0,Normal,0,0,95.2,5.0,On Hold,0
2195,CAND002195,21,2023-01-21,LINKEDIN,INTERVIEW,3.77,HOLD,0,20,Good,0,Normal,0,0,100.0,1.0,On Hold,0
2196,CAND002196,34,2025-12-08,AGENCY,INTERVIEW,3.4,HOLD,0,13,Good,1,Fast,0,0,100.0,4.0,On Hold,0
2197,CAND002197,1,2024-02-01,REFERRAL,INTERVIEW,3.7,REJECTED,0,9,Good,1,Fast,0,0,100.0,2.0,Rejected,0
2198,CAND002198,17,2024-11-15,AGENCY,INTERVIEW,4.06,REJECTED,0,29,Excellent,0,Normal,1,0,100.0,4.0,Rejected,0
2199,CAND002199,54,2024-09-07,CAMPUS,APPLIED,1.4,REJECTED,0,42,Poor,0,Slow,0,0,79.0,5.0,Rejected,1
2200,CAND002200,67,2023-10-19,CAMPUS,INTERVIEW,4.85,REJECTED,0,55,Excellent,0,Slow,1,0,100.0,5.0,Rejected,1
2201,CAND002201,96,2025-11-12,LINKEDIN,INTERVIEW,3.44,HOLD,0,47,Good,0,Slow,0,0,100.0,1.0,On Hold,1
2202,CAND002202,58,2024-12-26,NAUKRI,HIRED,2.5,OFFERED,1,29,Average,0,Normal,0,1,100.0,6.0,Hired,0
2203,CAND002203,83,2024-09-21,CAMPUS,HIRED,2.7,OFFERED,1,58,Average,0,Slow,0,1,82.5,5.0,Hired,1
2204,CAND002204,78,2025-02-24,REFERRAL,INTERVIEW,2.83,REJECTED,0,16,Average,0,Normal,0,0,100.0,2.0,Rejected,0
2205,CAND002205,73,2024-12-08,REFERRAL,INTERVIEW,4.83,REJECTED,0,13,Excellent,1,Fast,1,0,100.0,2.0,Rejected,0
2206,CAND002206,18,2025-11-19,LINKEDIN,HIRED,2.64,OFFERED,1,34,Average,0,Slow,0,1,100.0,1.0,Hired,1
2207,CAND002207,63,2025-09-17,AGENCY,INTERVIEW,2.17,REJECTED,0,36,Average,0,Slow,0,0,96.55,4.0,Rejected,1
2208,CAND002208,18,2025-07-06,CAMPUS,INTERVIEW,3.08,REJECTED,0,57,Good,0,Slow,0,0,89.2,5.0,Rejected,1
2209,CAND002209,8,2023-10-04,CAMPUS,INTERVIEW,3.13,HOLD,0,37,Good,0,Slow,0,0,100.0,5.0,On Hold,1
2210,CAND002210,27,2023-03-14,LINKEDIN,APPLIED,1.69,HOLD,0,34,Poor,0,Slow,0,0,91.35,1.0,On Hold,1
2211,CAND002211,31,2023-07-31,COMPANY WEBSITE,HIRED,3.19,OFFERED,1,56,Good,0,Slow,0,1,91.85,3.0,Hired,1
2212,CAND002212,98,2024-01-01,LINKEDIN,INTERVIEW,2.95,HOLD,0,8,Average,1,Fast,0,0,100.0,1.0,On Hold,0
2213,CAND002213,74,2024-03-25,AGENCY,APPLIED,1.4,REJECTED,0,55,Poor,0,Slow,0,0,66.0,4.0,Rejected,1
2214,CAND002214,28,2025-01-11,COMPANY WEBSITE,APPLIED,1.43,REJECTED,0,56,Poor,0,Slow,0,0,65.45,3.0,Rejected,1
2215,CAND002215,3,2023-07-26,COMPANY WEBSITE,HIRED,2.35,OFFERED,1,21,Average,0,Normal,0,1,100.0,3.0,Hired,0
2216,CAND002216,74,2023-04-30,LINKEDIN,INTERVIEW,2.13,REJECTED,0,31,Average,0,Slow,0,0,100.0,1.0,Rejected,1
2217,CAND002217,90,2024-12-12,AGENCY,INTERVIEW,3.21,REJECTED,0,18,Good,0,Normal,0,0,100.0,4.0,Rejected,0
2218,CAND002218,10,2025-04-09,NAUKRI,INTERVIEW,4.36,HOLD,0,37,Excellent,0,Slow,1,0,100.0,6.0,On Hold,1
2219,CAND002219,6,2024-05-16,CAMPUS,INTERVIEW,4.67,HOLD,0,29,Excellent,0,Normal,1,0,100.0,5.0,On Hold,0
2220,CAND002220,19,2024-12-28,COMPANY WEBSITE,INTERVIEW,3.53,HOLD,0,30,Good,0,Normal,0,0,100.0,3.0,On Hold,0
2221,CAND002221,64,2025-01-04,COMPANY WEBSITE,APPLIED,1.3,HOLD,0,34,Poor,0,Slow,0,0,85.5,3.0,On Hold,1
2222,CAND002222,5,2024-03-13,COMPANY WEBSITE,INTERVIEW,3.12,REJECTED,0,44,Good,0,Slow,0,0,100.0,3.0,Rejected,1
2223,CAND002223,76,2025-07-09,AGENCY,INTERVIEW,2.06,REJECTED,0,47,Average,0,Slow,0,0,83.9,4.0,Rejected,1
2224,CAND002224,34,2025-10-01,CAMPUS,HIRED,3.41,OFFERED,1,12,Good,1,Fast,0,1,100.0,5.0,Hired,0
2225,CAND002225,21,2023-04-18,COMPANY WEBSITE,HIRED,2.68,OFFERED,1,32,Average,0,Slow,0,1,100.0,3.0,Hired,1
2226,CAND002226,42,2024-02-11,COMPANY WEBSITE,INTERVIEW,4.99,REJECTED,0,54,Excellent,0,Slow,1,0,100.0,3.0,Rejected,1
2227,CAND002227,16,2024-02-08,AGENCY,HIRED,1.95,OFFERED,1,36,Poor,0,Slow,0,1,93.25,4.0,Hired,1
2228,CAND002228,49,2025-05-22,AGENCY,INTERVIEW,4.26,HOLD,0,34,Excellent,0,Slow,1,0,100.0,4.0,On Hold,1
2229,CAND002229,6,2024-05-16,LINKEDIN,APPLIED,1.14,HOLD,0,9,Poor,1,Fast,0,0,100.0,1.0,On Hold,0
2230,CAND002230,34,2024-12-23,COMPANY WEBSITE,APPLIED,1.37,REJECTED,0,46,Poor,0,Slow,0,0,74.55,3.0,Rejected,1
2231,CAND002231,15,2023-11-09,COMPANY WEBSITE,HIRED,4.11,OFFERED,1,20,Excellent,0,Normal,1,1,100.0,3.0,Hired,0
2232,CAND002232,14,2023-04-09,LINKEDIN,INTERVIEW,4.74,HOLD,0,25,Excellent,0,Normal,1,0,100.0,1.0,On Hold,0
2233,CAND002233,36,2024-08-11,NAUKRI,INTERVIEW,4.9,HOLD,0,56,Excellent,0,Slow,1,0,100.0,6.0,On Hold,1
2234,CAND002234,20,2023-09-07,AGENCY,HIRED,4.51,OFFERED,1,9,Excellent,1,Fast,1,1,100.0,4.0,Hired,0
2235,CAND002235,48,2024-01-27,LINKEDIN,HIRED,1.86,OFFERED,1,9,Poor,1,Fast,0,1,100.0,1.0,Hired,0
2236,CAND002236,21,2024-07-06,LINKEDIN,INTERVIEW,4.39,REJECTED,0,54,Excellent,0,Slow,1,0,100.0,1.0,Rejected,1
2237,CAND002237,64,2025-11-20,NAUKRI,INTERVIEW,4.81,HOLD,0,52,Excellent,0,Slow,1,0,100.0,6.0,On Hold,1
2238,CAND002238,86,2024-07-09,NAUKRI,APPLIED,1.74,REJECTED,0,7,Poor,1,Fast,0,0,100.0,6.0,Rejected,0
2239,CAND002239,1,2023-09-13,AGENCY,APPLIED,1.4,REJECTED,0,37,Poor,0,Slow,0,0,84.0,4.0,Rejected,1
2240,CAND002240,52,2023-05-26,LINKEDIN,INTERVIEW,2.71,REJECTED,0,58,Average,0,Slow,0,0,82.65,1.0,Rejected,1
2241,CAND002241,30,2024-01-27,CAMPUS,HIRED,3.58,OFFERED,1,21,Good,0,Normal,0,1,100.0,5.0,Hired,0
2242,CAND002242,38,2023-05-08,AGENCY,HIRED,4.71,OFFERED,1,46,Excellent,0,Slow,1,1,100.0,4.0,Hired,1
2243,CAND002243,54,2024-02-10,NAUKRI,HIRED,3.35,OFFERED,1,53,Good,0,Slow,0,1,97.25,6.0,Hired,1
2244,CAND002244,36,2025-02-27,LINKEDIN,INTERVIEW,4.19,REJECTED,0,19,Excellent,0,Normal,1,0,100.0,1.0,Rejected,0
2245,CAND002245,90,2024-10-19,AGENCY,INTERVIEW,2.53,HOLD,0,14,Average,1,Fast,0,0,100.0,4.0,On Hold,0
2246,CAND002246,88,2024-03-19,NAUKRI,INTERVIEW,2.09,REJECTED,0,53,Average,0,Slow,0,0,78.35,6.0,Rejected,1
2247,CAND002247,67,2024-08-28,COMPANY WEBSITE,HIRED,2.09,OFFERED,1,25,Average,0,Normal,0,1,100.0,3.0,Hired,0
